,item,year,tonnes_exported
13439,"walnuts, with shell",2007,481.0
13440,"walnuts, with shell",2008,145.0
13441,"walnuts, with shell",2009,15.0
13442,"walnuts, with shell",2010,64.0
13443,"walnuts, with shell",2011,423.0
13444,"walnuts, with shell",2012,190.0
13445,"walnuts, with shell",2013,119.0
13446,"walnuts, with shell",2014,17.0
13447,"walnuts, with shell",2015,1.0
13448,"walnuts, with shell",2016,2.0
13449,"walnuts, with shell",2017,32.0
13450,"walnuts, with shell",2018,21.0
13451,"walnuts, with shell",2019,67.0
13495,watermelons,2004,16143.0
13496,watermelons,2005,22531.0
13497,watermelons,2006,30333.0
13498,watermelons,2007,33649.0
13499,watermelons,2008,43469.0
13500,watermelons,2009,39039.0
13501,watermelons,2010,28262.0
13502,watermelons,2011,29287.0
13503,watermelons,2012,33544.0
13504,watermelons,2013,32050.0
13505,watermelons,2014,30682.0
13506,watermelons,2015,54954.0
13507,watermelons,2016,67437.0
13508,watermelons,2017,73852.0
13509,watermelons,2018,67667.0
13510,watermelons,2019,102987.0
13554,"waters,ice etc",2004,385.0
13555,"waters,ice etc",2005,317.0
13556,"waters,ice etc",2006,880.0
13557,"waters,ice etc",2007,859.0
13558,"waters,ice etc",2008,400.0
13559,"waters,ice etc",2009,1223.0
13560,"waters,ice etc",2010,251.0
13561,"waters,ice etc",2011,423.0
13562,"waters,ice etc",2012,428.0
13563,"waters,ice etc",2013,213.0
13564,"waters,ice etc",2014,485.0
13565,"waters,ice etc",2015,680.0
13566,"waters,ice etc",2016,768.0
13567,"waters,ice etc",2017,790.0
13568,"waters,ice etc",2018,2448.0
13569,"waters,ice etc",2019,9798.0
13613,waxes vegetable,2004,14286.0
13614,waxes vegetable,2005,14885.0
13615,waxes vegetable,2006,16021.0
13616,waxes vegetable,2007,15468.0
13617,waxes vegetable,2008,15195.0
13618,waxes vegetable,2009,12245.0
13619,waxes vegetable,2010,17660.0
13620,waxes vegetable,2011,15828.0
13621,waxes vegetable,2012,15289.0
13622,waxes vegetable,2013,15732.0
13623,waxes vegetable,2014,16128.0
13624,waxes vegetable,2015,16019.0
13625,waxes vegetable,2016,15859.0
13626,waxes vegetable,2017,15696.0
13627,waxes vegetable,2018,14137.0
13628,waxes vegetable,2019,15911.0
13672,wheat,2004,1324344.0
13673,wheat,2005,157231.0
13674,wheat,2006,652810.0
13675,wheat,2007,105222.0
13676,wheat,2008,645726.0
13677,wheat,2009,385352.0
13678,wheat,2010,1324732.0
13679,wheat,2011,2351459.0
13680,wheat,2012,2405702.0
13681,wheat,2013,1189653.0
13682,wheat,2014,278203.0
13683,wheat,2015,1780197.0
13684,wheat,2016,714721.0
13685,wheat,2017,619309.0
13686,wheat,2018,222901.0
13687,wheat,2019,565167.0
13731,wine,2004,3001.0
13732,wine,2005,3641.0
13733,wine,2006,3576.0
13734,wine,2007,3333.0
13735,wine,2008,10702.0
13736,wine,2009,28375.0
13737,wine,2010,10538.0
13738,wine,2011,1327.0
13739,wine,2012,5948.0
13740,wine,2013,20035.0
13741,wine,2014,2776.0
13742,wine,2015,1343.0
13743,wine,2016,1961.0
13744,wine,2017,3148.0
13745,wine,2018,4204.0
13746,wine,2019,3956.0
13790,wool,2004,3409.0
13791,wool,2005,3637.0
13792,wool,2006,6368.0
13793,wool,2007,5965.0
13794,wool,2008,5166.0
13795,wool,2009,9213.0
13796,wool,2010,8150.0
13797,wool,2011,6150.0
13798,wool,2012,7552.0
13799,wool,2013,10015.0
13800,wool,2014,9774.0
13801,wool,2015,9863.0
13802,wool,2016,7353.0
13803,wool,2017,6706.0
13804,wool,2018,7772.0
13805,wool,2019,7923.0
13849,"yoghurt, concentrated or not",2004,60.0
13850,"yoghurt, concentrated or not",2005,49.0
13851,"yoghurt, concentrated or not",2006,0.0
13852,"yoghurt, concentrated or not",2007,8.0
13853,"yoghurt, concentrated or not",2008,0.0
13854,"yoghurt, concentrated or not",2009,0.0
13855,"yoghurt, concentrated or not",2010,225.0
13856,"yoghurt, concentrated or not",2011,44.0
13857,"yoghurt, concentrated or not",2012,37.0
13858,"yoghurt, concentrated or not",2013,0.0
13859,"yoghurt, concentrated or not",2014,71.0
13860,"yoghurt, concentrated or not",2015,47.0
13861,"yoghurt, concentrated or not",2016,0.0
13862,"yoghurt, concentrated or not",2017,165.0
13863,"yoghurt, concentrated or not",2018,409.0
13864,"yoghurt, concentrated or not",2019,388.0
