,item,year,tonnes_exported,deforested_area_km2
10115,plums and sloes,1987,1.0,
10116,plums and sloes,1988,1.0,
10117,plums and sloes,1989,0.0,
10118,plums and sloes,1990,0.0,
10119,plums and sloes,1991,1.0,
10120,plums and sloes,1992,1.0,
10121,plums and sloes,1993,0.0,
10122,plums and sloes,1994,0.0,
10123,plums and sloes,1995,0.0,
10124,plums and sloes,1996,0.0,
10125,plums and sloes,1997,0.0,
10126,plums and sloes,1998,0.0,
10127,plums and sloes,1999,7.0,
10128,plums and sloes,2000,0.0,
10129,plums and sloes,2001,5.0,
10130,plums and sloes,2002,20.0,
10131,plums and sloes,2003,5.0,
10132,plums and sloes,2004,17.0,27772.0
10133,plums and sloes,2005,0.0,19014.0
10134,plums and sloes,2006,0.0,14286.0
10135,plums and sloes,2007,0.0,11651.0
10136,plums and sloes,2008,19.0,12911.0
10137,plums and sloes,2009,0.0,7464.0
10138,plums and sloes,2010,0.0,7000.0
10139,plums and sloes,2011,1.0,6418.0
10140,plums and sloes,2012,1.0,4571.0
10141,plums and sloes,2013,2.0,5891.0
10142,plums and sloes,2014,2.0,5012.0
10143,plums and sloes,2015,0.0,6207.0
10144,plums and sloes,2016,0.0,7893.0
10145,plums and sloes,2017,22.0,6947.0
10146,plums and sloes,2018,2.0,7536.0
10147,plums and sloes,2019,15.0,10129.0
10148,plums dried (prunes),1961,0.0,
10149,plums dried (prunes),1962,0.0,
10150,plums dried (prunes),1963,0.0,
10151,plums dried (prunes),1964,0.0,
10152,plums dried (prunes),1965,0.0,
10153,plums dried (prunes),1966,0.0,
10154,plums dried (prunes),1967,0.0,
10155,plums dried (prunes),1968,0.0,
10156,plums dried (prunes),1969,0.0,
10157,plums dried (prunes),1970,0.0,
10158,plums dried (prunes),1971,0.0,
10159,plums dried (prunes),1972,0.0,
10160,plums dried (prunes),1973,0.0,
10161,plums dried (prunes),1974,0.0,
10162,plums dried (prunes),1975,0.0,
10163,plums dried (prunes),1976,0.0,
10164,plums dried (prunes),1977,0.0,
10165,plums dried (prunes),1978,0.0,
10166,plums dried (prunes),1979,0.0,
10167,plums dried (prunes),1980,2.0,
10168,plums dried (prunes),1981,1.0,
10169,plums dried (prunes),1982,2.0,
10170,plums dried (prunes),1983,1.0,
10171,plums dried (prunes),1984,3.0,
10172,plums dried (prunes),1985,2.0,
10173,plums dried (prunes),1986,0.0,
10174,plums dried (prunes),1987,1.0,
10175,plums dried (prunes),1988,1.0,
10176,plums dried (prunes),1989,0.0,
10177,plums dried (prunes),1990,55.0,
10178,plums dried (prunes),1991,1.0,
10179,plums dried (prunes),1992,0.0,
10180,plums dried (prunes),1993,5.0,
10181,plums dried (prunes),1994,6.0,
10182,plums dried (prunes),1995,7.0,
10183,plums dried (prunes),1996,63.0,
10184,plums dried (prunes),1997,72.0,
10185,plums dried (prunes),1998,31.0,
10186,plums dried (prunes),1999,3.0,
10187,plums dried (prunes),2000,25.0,
10188,plums dried (prunes),2001,0.0,
10189,plums dried (prunes),2002,1.0,
10190,plums dried (prunes),2003,1.0,
10191,plums dried (prunes),2004,1.0,27772.0
10192,plums dried (prunes),2005,6.0,19014.0
10193,plums dried (prunes),2006,16.0,14286.0
10194,plums dried (prunes),2007,16.0,11651.0
10195,plums dried (prunes),2008,16.0,12911.0
10196,plums dried (prunes),2009,15.0,7464.0
10197,plums dried (prunes),2010,16.0,7000.0
10198,plums dried (prunes),2011,14.0,6418.0
10199,plums dried (prunes),2012,5.0,4571.0
10200,plums dried (prunes),2013,1.0,5891.0
10201,plums dried (prunes),2014,1.0,5012.0
10202,plums dried (prunes),2015,2.0,6207.0
10203,plums dried (prunes),2016,4.0,7893.0
10204,plums dried (prunes),2017,2.0,6947.0
10205,plums dried (prunes),2018,2.0,7536.0
10206,plums dried (prunes),2019,4.0,10129.0
10207,poppy seed,1961,0.0,
10208,poppy seed,1962,0.0,
10209,poppy seed,1963,0.0,
10210,poppy seed,1964,0.0,
10211,poppy seed,1965,0.0,
10212,poppy seed,1966,0.0,
10213,poppy seed,1967,0.0,
10214,poppy seed,1968,0.0,
10215,poppy seed,1969,0.0,
10216,poppy seed,1970,0.0,
10217,poppy seed,1971,0.0,
10218,poppy seed,1972,0.0,
10219,poppy seed,1973,0.0,
10220,poppy seed,1974,0.0,
10221,poppy seed,1975,0.0,
10222,poppy seed,1976,0.0,
10223,poppy seed,1977,0.0,
10224,poppy seed,1978,0.0,
10225,poppy seed,1979,0.0,
10226,poppy seed,1980,0.0,
10227,poppy seed,1981,0.0,
10228,poppy seed,1982,0.0,
10229,poppy seed,1983,0.0,
10230,poppy seed,1984,0.0,
10231,poppy seed,1985,0.0,
10232,poppy seed,1986,0.0,
10233,poppy seed,1987,0.0,
10234,poppy seed,1988,0.0,
10235,poppy seed,1989,0.0,
10236,poppy seed,1990,0.0,
10237,poppy seed,1991,0.0,
10238,poppy seed,1992,0.0,
10239,poppy seed,1993,2.0,
10240,poppy seed,1994,0.0,
10241,poppy seed,1995,0.0,
10242,poppy seed,1996,0.0,
10243,poppy seed,1997,0.0,
10244,poppy seed,1998,0.0,
10245,poppy seed,1999,15.0,
10246,poppy seed,2000,13.0,
10247,poppy seed,2001,0.0,
10248,poppy seed,2002,0.0,
10249,poppy seed,2003,0.0,
10250,poppy seed,2004,0.0,27772.0
10251,poppy seed,2005,0.0,19014.0
10252,poppy seed,2006,0.0,14286.0
10253,poppy seed,2007,0.0,11651.0
10254,poppy seed,2008,0.0,12911.0
10255,poppy seed,2009,0.0,7464.0
10256,poppy seed,2010,0.0,7000.0
10257,poppy seed,2011,0.0,6418.0
10258,poppy seed,2012,0.0,4571.0
10259,poppy seed,2013,0.0,5891.0
10260,poppy seed,2014,0.0,5012.0
10261,poppy seed,2015,0.0,6207.0
10262,poppy seed,2016,0.0,7893.0
10263,poppy seed,2017,0.0,6947.0
10264,poppy seed,2018,0.0,7536.0
10265,poppy seed,2019,0.0,10129.0
10266,potatoes,1961,0.0,
10267,potatoes,1962,186.0,
10268,potatoes,1963,9.0,
10269,potatoes,1964,14640.0,
10270,potatoes,1965,0.0,
10271,potatoes,1966,0.0,
10272,potatoes,1967,0.0,
10273,potatoes,1968,17147.0,
10274,potatoes,1969,0.0,
10275,potatoes,1970,25.0,
10276,potatoes,1971,0.0,
10277,potatoes,1972,13573.0,
10278,potatoes,1973,0.0,
10279,potatoes,1974,0.0,
10280,potatoes,1975,1540.0,
10281,potatoes,1976,300.0,
10282,potatoes,1977,0.0,
10283,potatoes,1978,0.0,
10284,potatoes,1979,9155.0,
10285,potatoes,1980,0.0,
10286,potatoes,1981,0.0,
10287,potatoes,1982,0.0,
10288,potatoes,1983,0.0,
10289,potatoes,1984,0.0,
10290,potatoes,1985,2.0,
10291,potatoes,1986,3.0,
10292,potatoes,1987,1.0,
10293,potatoes,1988,14.0,
10294,potatoes,1989,64.0,
10295,potatoes,1990,85.0,
10296,potatoes,1991,152.0,
10297,potatoes,1992,125.0,
10298,potatoes,1993,424.0,
10299,potatoes,1994,47.0,
10300,potatoes,1995,56.0,
10301,potatoes,1996,1.0,
10302,potatoes,1997,82.0,
10303,potatoes,1998,29.0,
10304,potatoes,1999,2113.0,
10305,potatoes,2000,190.0,
10306,potatoes,2001,273.0,
10307,potatoes,2002,2182.0,
10308,potatoes,2003,259.0,
10309,potatoes,2004,34.0,27772.0
10310,potatoes,2005,296.0,19014.0
10311,potatoes,2006,43.0,14286.0
10312,potatoes,2007,13296.0,11651.0
10313,potatoes,2008,1161.0,12911.0
10314,potatoes,2009,4355.0,7464.0
10315,potatoes,2010,709.0,7000.0
10316,potatoes,2011,3041.0,6418.0
10317,potatoes,2012,298.0,4571.0
10318,potatoes,2013,2025.0,5891.0
10319,potatoes,2014,9244.0,5012.0
10320,potatoes,2015,10725.0,6207.0
10321,potatoes,2016,2477.0,7893.0
10322,potatoes,2017,21045.0,6947.0
10323,potatoes,2018,13032.0,7536.0
10324,potatoes,2019,2677.0,10129.0
10325,pulses,1961,7268.0,
10326,pulses,1962,0.0,
10327,pulses,1963,0.0,
10328,pulses,1964,0.0,
10329,pulses,1965,10.0,
10330,pulses,1966,0.0,
10331,pulses,1967,2254.0,
10332,pulses,1968,27925.0,
10333,pulses,1969,18153.0,
10334,pulses,1970,908.0,
10335,pulses,1971,241.0,
10336,pulses,1972,85.0,
10337,pulses,1973,33.0,
10338,pulses,1974,2327.0,
10339,pulses,1975,55772.0,
10340,pulses,1976,19.0,
10341,pulses,1977,18.0,
10342,pulses,1978,2.0,
10343,pulses,1979,4093.0,
10344,pulses,1980,1722.0,
10345,pulses,1981,78.0,
10346,pulses,1982,6744.0,
10347,pulses,1983,15000.0,
10348,pulses,1984,5697.0,
10349,pulses,1985,9708.0,
10350,pulses,1986,4602.0,
10351,pulses,1987,3902.0,
10352,pulses,1988,2056.0,
10353,pulses,1989,1381.0,
10354,pulses,1990,2419.0,
10355,pulses,1991,848.0,
10356,pulses,1992,586.0,
10357,pulses,1993,569.0,
10358,pulses,1994,382.0,
10359,pulses,1995,1249.0,
10360,pulses,1996,5184.0,
10361,pulses,1997,5307.0,
10362,pulses,1998,1859.0,
10363,pulses,1999,2556.0,
10364,pulses,2000,4805.0,
10365,pulses,2001,2385.0,
10366,pulses,2002,16283.0,
10367,pulses,2003,2767.0,
10368,pulses,2004,2157.0,27772.0
10369,pulses,2005,2328.0,19014.0
10370,pulses,2006,7828.0,14286.0
10371,pulses,2007,30988.0,11651.0
10372,pulses,2008,2018.0,12911.0
10373,pulses,2009,33072.0,7464.0
10374,pulses,2010,4366.0,7000.0
10375,pulses,2011,20469.0,6418.0
10376,pulses,2012,43358.0,4571.0
10377,pulses,2013,35322.0,5891.0
10378,pulses,2014,65204.0,5012.0
10379,pulses,2015,122644.0,6207.0
10380,pulses,2016,45436.0,7893.0
10381,pulses,2017,122945.0,6947.0
10382,pulses,2018,152949.0,7536.0
10383,pulses,2019,166273.0,10129.0
10384,"pumpkins, squash and gourds",1961,0.0,
10385,"pumpkins, squash and gourds",1962,0.0,
10386,"pumpkins, squash and gourds",1963,0.0,
10387,"pumpkins, squash and gourds",1964,0.0,
10388,"pumpkins, squash and gourds",1965,0.0,
10389,"pumpkins, squash and gourds",1966,0.0,
10390,"pumpkins, squash and gourds",1967,0.0,
10391,"pumpkins, squash and gourds",1968,0.0,
10392,"pumpkins, squash and gourds",1969,0.0,
10393,"pumpkins, squash and gourds",1970,0.0,
10394,"pumpkins, squash and gourds",1971,0.0,
10395,"pumpkins, squash and gourds",1972,0.0,
10396,"pumpkins, squash and gourds",1973,0.0,
10397,"pumpkins, squash and gourds",1974,0.0,
10398,"pumpkins, squash and gourds",1975,0.0,
10399,"pumpkins, squash and gourds",1976,0.0,
10400,"pumpkins, squash and gourds",1977,0.0,
10401,"pumpkins, squash and gourds",1978,0.0,
10402,"pumpkins, squash and gourds",1979,0.0,
10403,"pumpkins, squash and gourds",1980,14654.0,
10404,"pumpkins, squash and gourds",1981,4441.0,
10405,"pumpkins, squash and gourds",1982,25.0,
10406,"pumpkins, squash and gourds",1983,3196.0,
10407,"pumpkins, squash and gourds",1984,176.0,
10408,"pumpkins, squash and gourds",1985,33.0,
10409,"pumpkins, squash and gourds",1986,159.0,
10410,"pumpkins, squash and gourds",1987,2067.0,
10411,"pumpkins, squash and gourds",1988,524.0,
10412,"pumpkins, squash and gourds",1989,0.0,
10413,"pumpkins, squash and gourds",1990,0.0,
10414,"pumpkins, squash and gourds",1991,0.0,
10415,"pumpkins, squash and gourds",1992,0.0,
10416,"pumpkins, squash and gourds",1993,0.0,
10417,"pumpkins, squash and gourds",1994,0.0,
10418,"pumpkins, squash and gourds",1995,0.0,
10419,"pumpkins, squash and gourds",1996,0.0,
10420,"pumpkins, squash and gourds",1997,0.0,
10421,"pumpkins, squash and gourds",1998,0.0,
10422,"pumpkins, squash and gourds",1999,0.0,
10423,"pumpkins, squash and gourds",2000,0.0,
10424,"pumpkins, squash and gourds",2001,0.0,
10425,"pumpkins, squash and gourds",2002,0.0,
10426,"pumpkins, squash and gourds",2003,0.0,
10427,"pumpkins, squash and gourds",2004,0.0,27772.0
10428,"pumpkins, squash and gourds",2005,0.0,19014.0
10429,"pumpkins, squash and gourds",2006,0.0,14286.0
10430,"pumpkins, squash and gourds",2007,0.0,11651.0
10431,"pumpkins, squash and gourds",2008,0.0,12911.0
10432,"pumpkins, squash and gourds",2009,0.0,7464.0
10433,"pumpkins, squash and gourds",2010,0.0,7000.0
10434,"pumpkins, squash and gourds",2011,0.0,6418.0
10435,"pumpkins, squash and gourds",2012,77.0,4571.0
10436,"pumpkins, squash and gourds",2013,276.0,5891.0
10437,"pumpkins, squash and gourds",2014,1126.0,5012.0
10438,"pumpkins, squash and gourds",2015,0.0,6207.0
10439,"pumpkins, squash and gourds",2016,11383.0,7893.0
10440,"pumpkins, squash and gourds",2017,4031.0,6947.0
10441,"pumpkins, squash and gourds",2018,6559.0,7536.0
10442,"pumpkins, squash and gourds",2019,7439.0,10129.0
10443,"pyrethrum, dried",1961,0.0,
10444,"pyrethrum, dried",1962,0.0,
10445,"pyrethrum, dried",1963,0.0,
10446,"pyrethrum, dried",1964,0.0,
10447,"pyrethrum, dried",1965,0.0,
10448,"pyrethrum, dried",1966,0.0,
10449,"pyrethrum, dried",1967,0.0,
10450,"pyrethrum, dried",1968,0.0,
10451,"pyrethrum, dried",1969,0.0,
10452,"pyrethrum, dried",1970,94.0,
10453,"pyrethrum, dried",1971,30.0,
10454,"pyrethrum, dried",1972,70.0,
10455,"pyrethrum, dried",1973,37.0,
10456,"pyrethrum, dried",1974,10.0,
10457,"pyrethrum, dried",1975,6.0,
10458,"pyrethrum, dried",1976,10.0,
10459,"pyrethrum, dried",1977,10.0,
10460,"pyrethrum, dried",1978,15.0,
10461,"pyrethrum, dried",1979,0.0,
10462,"pyrethrum, dried",1980,0.0,
10463,"pyrethrum, dried",1981,0.0,
10464,"pyrethrum, dried",1982,0.0,
10465,"pyrethrum, dried",1983,0.0,
10466,"pyrethrum, dried",1984,0.0,
10467,"pyrethrum, dried",1985,0.0,
10468,"pyrethrum, dried",1986,0.0,
10469,"pyrethrum, dried",1987,0.0,
10470,"pyrethrum, dried",1988,0.0,
10471,"pyrethrum, dried",1989,0.0,
10472,"pyrethrum, dried",1990,0.0,
10473,"pyrethrum, dried",1991,0.0,
10474,"pyrethrum, dried",1992,0.0,
10475,"pyrethrum, dried",1993,0.0,
10476,"pyrethrum, dried",1994,0.0,
10477,"pyrethrum, dried",1995,0.0,
10478,"pyrethrum, dried",1996,0.0,
10479,"pyrethrum, dried",1997,0.0,
10480,"pyrethrum, dried",1998,0.0,
10481,"pyrethrum, dried",1999,0.0,
10482,"pyrethrum, dried",2000,0.0,
10483,"pyrethrum, dried",2001,0.0,
10484,"pyrethrum, dried",2002,0.0,
10485,"pyrethrum, dried",2003,0.0,
10486,"pyrethrum, dried",2004,0.0,27772.0
10487,"pyrethrum, dried",2005,0.0,19014.0
10488,"pyrethrum, dried",2006,0.0,14286.0
10489,"pyrethrum, dried",2007,0.0,11651.0
10490,"pyrethrum, dried",2008,0.0,12911.0
10491,"pyrethrum, dried",2009,0.0,7464.0
10492,"pyrethrum, dried",2010,0.0,7000.0
10493,"pyrethrum, dried",2011,0.0,6418.0
10494,"pyrethrum, dried",2012,0.0,4571.0
10495,"pyrethrum, dried",2013,0.0,5891.0
10496,"pyrethrum, dried",2014,0.0,5012.0
10497,"pyrethrum, dried",2015,0.0,6207.0
10498,"pyrethrum, dried",2016,0.0,7893.0
10499,"pyrethrum, dried",2017,0.0,6947.0
10500,"pyrethrum, dried",2018,0.0,7536.0
10501,"pyrethrum, dried",2019,0.0,10129.0
10502,"pyrethrum, extraction",1961,0.0,
10503,"pyrethrum, extraction",1962,0.0,
10504,"pyrethrum, extraction",1963,0.0,
10505,"pyrethrum, extraction",1964,0.0,
10506,"pyrethrum, extraction",1965,0.0,
10507,"pyrethrum, extraction",1966,0.0,
10508,"pyrethrum, extraction",1967,0.0,
10509,"pyrethrum, extraction",1968,0.0,
10510,"pyrethrum, extraction",1969,0.0,
10511,"pyrethrum, extraction",1970,2.0,
10512,"pyrethrum, extraction",1971,1.0,
10513,"pyrethrum, extraction",1972,2.0,
10514,"pyrethrum, extraction",1973,3.0,
10515,"pyrethrum, extraction",1974,2.0,
10516,"pyrethrum, extraction",1975,7.0,
10517,"pyrethrum, extraction",1976,6.0,
10518,"pyrethrum, extraction",1977,6.0,
10519,"pyrethrum, extraction",1978,7.0,
10520,"pyrethrum, extraction",1979,0.0,
10521,"pyrethrum, extraction",1980,0.0,
10522,"pyrethrum, extraction",1981,0.0,
10523,"pyrethrum, extraction",1982,0.0,
10524,"pyrethrum, extraction",1983,0.0,
10525,"pyrethrum, extraction",1984,0.0,
10526,"pyrethrum, extraction",1985,0.0,
10527,"pyrethrum, extraction",1986,0.0,
10528,"pyrethrum, extraction",1987,0.0,
10529,"pyrethrum, extraction",1988,0.0,
10530,"pyrethrum, extraction",1989,2.0,
10531,"pyrethrum, extraction",1990,0.0,
10532,"pyrethrum, extraction",1991,0.0,
10533,"pyrethrum, extraction",1992,0.0,
10534,"pyrethrum, extraction",1993,0.0,
10535,"pyrethrum, extraction",1994,0.0,
10536,"pyrethrum, extraction",1995,0.0,
10537,"pyrethrum, extraction",1996,0.0,
10538,"pyrethrum, extraction",1997,0.0,
10539,"pyrethrum, extraction",1998,0.0,
10540,"pyrethrum, extraction",1999,0.0,
10541,"pyrethrum, extraction",2000,0.0,
10542,"pyrethrum, extraction",2001,0.0,
10543,"pyrethrum, extraction",2002,0.0,
10544,"pyrethrum, extraction",2003,0.0,
10545,"pyrethrum, extraction",2004,0.0,27772.0
10546,"pyrethrum, extraction",2005,0.0,19014.0
10547,"pyrethrum, extraction",2006,0.0,14286.0
10548,"pyrethrum, extraction",2007,0.0,11651.0
10549,"pyrethrum, extraction",2008,0.0,12911.0
10550,"pyrethrum, extraction",2009,0.0,7464.0
10551,"pyrethrum, extraction",2010,0.0,7000.0
10552,"pyrethrum, extraction",2011,0.0,6418.0
10553,"pyrethrum, extraction",2012,0.0,4571.0
10554,"pyrethrum, extraction",2013,0.0,5891.0
10555,"pyrethrum, extraction",2014,0.0,5012.0
10556,"pyrethrum, extraction",2015,0.0,6207.0
10557,"pyrethrum, extraction",2016,0.0,7893.0
10558,"pyrethrum, extraction",2017,1.0,6947.0
10559,"pyrethrum, extraction",2018,6.0,7536.0
10560,"pyrethrum, extraction",2019,0.0,10129.0
10561,quinces,1961,0.0,
10562,quinces,1962,0.0,
10563,quinces,1963,0.0,
10564,quinces,1964,0.0,
10565,quinces,1965,0.0,
10566,quinces,1966,0.0,
10567,quinces,1967,0.0,
10568,quinces,1968,0.0,
10569,quinces,1969,0.0,
10570,quinces,1970,0.0,
10571,quinces,1971,0.0,
10572,quinces,1972,0.0,
10573,quinces,1973,0.0,
10574,quinces,1974,0.0,
10575,quinces,1975,0.0,
10576,quinces,1976,0.0,
10577,quinces,1977,0.0,
10578,quinces,1978,0.0,
10579,quinces,1979,0.0,
10580,quinces,1980,0.0,
10581,quinces,1981,39.0,
10582,quinces,1982,61.0,
10583,quinces,1983,0.0,
10584,quinces,1984,0.0,
10585,quinces,1985,0.0,
10586,quinces,1986,0.0,
10587,quinces,1987,0.0,
10588,quinces,1988,0.0,
10589,quinces,1989,0.0,
10590,quinces,1990,0.0,
10591,quinces,1991,0.0,
10592,quinces,1992,0.0,
10593,quinces,1993,0.0,
10594,quinces,1994,0.0,
10595,quinces,1995,0.0,
10596,quinces,1996,0.0,
10597,quinces,1997,10.0,
10598,quinces,1998,0.0,
10599,quinces,1999,0.0,
10600,quinces,2000,0.0,
10601,quinces,2001,0.0,
10602,quinces,2002,0.0,
10603,quinces,2003,0.0,
10604,quinces,2004,1.0,27772.0
10605,quinces,2005,0.0,19014.0
10606,quinces,2006,0.0,14286.0
10607,quinces,2007,0.0,11651.0
10608,quinces,2008,0.0,12911.0
10609,quinces,2009,0.0,7464.0
10610,quinces,2010,0.0,7000.0
10611,quinces,2011,0.0,6418.0
10612,quinces,2012,0.0,4571.0
10613,quinces,2013,0.0,5891.0
10614,quinces,2014,0.0,5012.0
10615,quinces,2015,0.0,6207.0
10616,quinces,2016,0.0,7893.0
10617,quinces,2017,0.0,6947.0
10618,quinces,2018,1.0,7536.0
10619,quinces,2019,0.0,10129.0
10620,quinoa,1961,0.0,
10621,quinoa,1962,0.0,
10622,quinoa,1963,0.0,
10623,quinoa,1964,0.0,
10624,quinoa,1965,0.0,
10625,quinoa,1966,0.0,
10626,quinoa,1967,0.0,
10627,quinoa,1968,0.0,
10628,quinoa,1969,0.0,
10629,quinoa,1970,0.0,
10630,quinoa,1971,0.0,
10631,quinoa,1972,0.0,
10632,quinoa,1973,0.0,
10633,quinoa,1974,0.0,
10634,quinoa,1975,0.0,
10635,quinoa,1976,0.0,
10636,quinoa,1977,0.0,
10637,quinoa,1978,0.0,
10638,quinoa,1979,0.0,
10639,quinoa,1980,0.0,
10640,quinoa,1981,0.0,
10641,quinoa,1982,0.0,
10642,quinoa,1983,0.0,
10643,quinoa,1984,0.0,
10644,quinoa,1985,0.0,
10645,quinoa,1986,0.0,
10646,quinoa,1987,0.0,
10647,quinoa,1988,0.0,
10648,quinoa,1989,0.0,
10649,quinoa,1990,0.0,
10650,quinoa,1991,0.0,
10651,quinoa,1992,0.0,
10652,quinoa,1993,0.0,
10653,quinoa,1994,0.0,
10654,quinoa,1995,0.0,
10655,quinoa,1996,0.0,
10656,quinoa,1997,0.0,
10657,quinoa,1998,0.0,
10658,quinoa,1999,0.0,
10659,quinoa,2000,0.0,
10660,quinoa,2001,0.0,
10661,quinoa,2002,0.0,
10662,quinoa,2003,0.0,
10663,quinoa,2004,0.0,27772.0
10664,quinoa,2005,0.0,19014.0
10665,quinoa,2006,0.0,14286.0
10666,quinoa,2007,0.0,11651.0
10667,quinoa,2008,0.0,12911.0
10668,quinoa,2009,0.0,7464.0
10669,quinoa,2010,0.0,7000.0
10670,quinoa,2011,0.0,6418.0
10671,quinoa,2012,0.0,4571.0
10672,quinoa,2013,0.0,5891.0
10673,quinoa,2014,0.0,5012.0
10674,quinoa,2015,0.0,6207.0
10675,quinoa,2016,0.0,7893.0
10676,quinoa,2017,0.0,6947.0
10677,quinoa,2018,0.0,7536.0
10678,quinoa,2019,0.0,10129.0
10679,raisins,1961,0.0,
10680,raisins,1962,0.0,
10681,raisins,1963,0.0,
10682,raisins,1964,0.0,
10683,raisins,1965,0.0,
10684,raisins,1966,0.0,
10685,raisins,1967,0.0,
10686,raisins,1968,0.0,
10687,raisins,1969,0.0,
10688,raisins,1970,0.0,
10689,raisins,1971,0.0,
10690,raisins,1972,0.0,
10691,raisins,1973,0.0,
10692,raisins,1974,0.0,
10693,raisins,1975,0.0,
10694,raisins,1976,0.0,
10695,raisins,1977,0.0,
10696,raisins,1978,0.0,
10697,raisins,1979,0.0,
10698,raisins,1980,0.0,
10699,raisins,1981,0.0,
10700,raisins,1982,0.0,
10701,raisins,1983,1.0,
10702,raisins,1984,2.0,
10703,raisins,1985,2.0,
10704,raisins,1986,1.0,
10705,raisins,1987,1.0,
10706,raisins,1988,2.0,
10707,raisins,1989,1.0,
10708,raisins,1990,5.0,
10709,raisins,1991,1.0,
10710,raisins,1992,0.0,
10711,raisins,1993,0.0,
10712,raisins,1994,6.0,
10713,raisins,1995,0.0,
10714,raisins,1996,32.0,
10715,raisins,1997,61.0,
10716,raisins,1998,23.0,
10717,raisins,1999,0.0,
10718,raisins,2000,2.0,
10719,raisins,2001,16.0,
10720,raisins,2002,100.0,
10721,raisins,2003,0.0,
10722,raisins,2004,36.0,27772.0
10723,raisins,2005,0.0,19014.0
10724,raisins,2006,3.0,14286.0
10725,raisins,2007,1.0,11651.0
10726,raisins,2008,2.0,12911.0
10727,raisins,2009,18.0,7464.0
10728,raisins,2010,3.0,7000.0
10729,raisins,2011,2.0,6418.0
10730,raisins,2012,2.0,4571.0
10731,raisins,2013,1.0,5891.0
10732,raisins,2014,21.0,5012.0
10733,raisins,2015,14.0,6207.0
10734,raisins,2016,2.0,7893.0
10735,raisins,2017,1.0,6947.0
10736,raisins,2018,2.0,7536.0
10737,raisins,2019,6.0,10129.0
10738,rapeseed,1961,0.0,
10739,rapeseed,1962,0.0,
10740,rapeseed,1963,0.0,
10741,rapeseed,1964,0.0,
10742,rapeseed,1965,0.0,
10743,rapeseed,1966,0.0,
10744,rapeseed,1967,0.0,
10745,rapeseed,1968,0.0,
10746,rapeseed,1969,0.0,
10747,rapeseed,1970,0.0,
10748,rapeseed,1971,0.0,
10749,rapeseed,1972,0.0,
10750,rapeseed,1973,0.0,
10751,rapeseed,1974,0.0,
10752,rapeseed,1975,0.0,
10753,rapeseed,1976,0.0,
10754,rapeseed,1977,0.0,
10755,rapeseed,1978,0.0,
10756,rapeseed,1979,0.0,
10757,rapeseed,1980,0.0,
10758,rapeseed,1981,0.0,
10759,rapeseed,1982,7900.0,
10760,rapeseed,1983,0.0,
10761,rapeseed,1984,0.0,
10762,rapeseed,1985,0.0,
10763,rapeseed,1986,0.0,
10764,rapeseed,1987,0.0,
10765,rapeseed,1988,0.0,
10766,rapeseed,1989,0.0,
10767,rapeseed,1990,0.0,
10768,rapeseed,1991,0.0,
10769,rapeseed,1992,0.0,
10770,rapeseed,1993,0.0,
10771,rapeseed,1994,0.0,
10772,rapeseed,1995,0.0,
10773,rapeseed,1996,0.0,
10774,rapeseed,1997,0.0,
10775,rapeseed,1998,0.0,
10776,rapeseed,1999,0.0,
10777,rapeseed,2000,0.0,
10778,rapeseed,2001,0.0,
10779,rapeseed,2002,0.0,
10780,rapeseed,2003,0.0,
10781,rapeseed,2004,26.0,27772.0
10782,rapeseed,2005,63.0,19014.0
10783,rapeseed,2006,0.0,14286.0
10784,rapeseed,2007,2.0,11651.0
10785,rapeseed,2008,0.0,12911.0
10786,rapeseed,2009,0.0,7464.0
10787,rapeseed,2010,14.0,7000.0
10788,rapeseed,2011,0.0,6418.0
10789,rapeseed,2012,4.0,4571.0
10790,rapeseed,2013,0.0,5891.0
10791,rapeseed,2014,0.0,5012.0
10792,rapeseed,2015,0.0,6207.0
10793,rapeseed,2016,623.0,7893.0
10794,rapeseed,2017,255.0,6947.0
10795,rapeseed,2018,303.0,7536.0
10796,rapeseed,2019,192.0,10129.0
10797,rice,1961,288881.0,
10798,rice,1962,82982.0,
10799,rice,1963,0.0,
10800,rice,1964,24850.0,
10801,rice,1965,454780.0,
10802,rice,1966,555870.0,
10803,rice,1967,61757.0,
10804,rice,1968,309322.0,
10805,rice,1969,136125.0,
10806,rice,1970,185151.0,
10807,rice,1971,296858.0,
10808,rice,1972,3796.0,
10809,rice,1973,66829.0,
10810,rice,1974,113381.0,
10811,rice,1975,5198.0,
10812,rice,1976,152616.0,
10813,rice,1977,817479.0,
10814,rice,1978,362802.0,
10815,rice,1979,637.0,
10816,rice,1980,2874.0,
10817,rice,1981,97311.0,
10818,rice,1982,25148.0,
10819,rice,1983,17072.0,
10820,rice,1984,39497.0,
10821,rice,1985,26254.0,
10822,rice,1986,25247.0,
10823,rice,1987,32999.0,
10824,rice,1988,99166.0,
10825,rice,1989,58410.0,
10826,rice,1990,31368.0,
10827,rice,1991,9767.0,
10828,rice,1992,23511.0,
10829,rice,1993,42611.0,
10830,rice,1994,20659.0,
10831,rice,1995,57810.0,
10832,rice,1996,57483.0,
10833,rice,1997,18077.0,
10834,rice,1998,13019.0,
10835,rice,1999,95169.0,
10836,rice,2000,52630.0,
10837,rice,2001,44178.0,
10838,rice,2002,59841.0,
10839,rice,2003,38809.0,
10840,rice,2004,73358.0,27772.0
10841,rice,2005,544354.0,19014.0
