,label,n,value,type,year
10142,pears,,0.0,deforestation,2014
10143,pears,,140.0,deforestation,2015
10144,pears,,0.0,deforestation,2016
10145,pears,,0.0,deforestation,2017
10146,pears,,17.0,deforestation,2018
10147,pears,,87.0,deforestation,2019
10191,peas,,151.0,deforestation,2004
10192,peas,,11.0,deforestation,2005
10193,peas,,25.0,deforestation,2006
10194,peas,,61.0,deforestation,2007
10195,peas,,45.0,deforestation,2008
10196,peas,,38.0,deforestation,2009
10197,peas,,54.0,deforestation,2010
10198,peas,,6.0,deforestation,2011
10199,peas,,10.0,deforestation,2012
10200,peas,,16.0,deforestation,2013
10201,peas,,18.0,deforestation,2014
10202,peas,,5.0,deforestation,2015
10203,peas,,259.0,deforestation,2016
10204,peas,,199.0,deforestation,2017
10205,peas,,362.0,deforestation,2018
10206,peas,,102.0,deforestation,2019
10250,pepper,,43003.0,deforestation,2004
10251,pepper,,38424.0,deforestation,2005
10252,pepper,,42200.0,deforestation,2006
10253,pepper,,38679.0,deforestation,2007
10254,pepper,,36728.0,deforestation,2008
10255,pepper,,35770.0,deforestation,2009
10256,pepper,,30761.0,deforestation,2010
10257,pepper,,32696.0,deforestation,2011
10258,pepper,,29129.0,deforestation,2012
10259,pepper,,30605.0,deforestation,2013
10260,pepper,,34269.0,deforestation,2014
10261,pepper,,38034.0,deforestation,2015
10262,pepper,,31085.0,deforestation,2016
10263,pepper,,59501.0,deforestation,2017
10264,pepper,,72580.0,deforestation,2018
10265,pepper,,84676.0,deforestation,2019
10309,peppermint,,0.0,deforestation,2004
10310,peppermint,,0.0,deforestation,2005
10311,peppermint,,0.0,deforestation,2006
10312,peppermint,,0.0,deforestation,2007
10313,peppermint,,0.0,deforestation,2008
10314,peppermint,,0.0,deforestation,2009
10315,peppermint,,0.0,deforestation,2010
10316,peppermint,,0.0,deforestation,2011
10317,peppermint,,0.0,deforestation,2012
10318,peppermint,,0.0,deforestation,2013
10319,peppermint,,0.0,deforestation,2014
10320,peppermint,,0.0,deforestation,2015
10321,peppermint,,0.0,deforestation,2016
10322,peppermint,,0.0,deforestation,2017
10323,peppermint,,0.0,deforestation,2018
10324,peppermint,,0.0,deforestation,2019
10368,peppers,,8562.0,deforestation,2004
10369,peppers,,9222.0,deforestation,2005
10370,peppers,,4858.0,deforestation,2006
10371,peppers,,6364.0,deforestation,2007
10372,peppers,,5384.0,deforestation,2008
10373,peppers,,8684.0,deforestation,2009
10374,peppers,,2287.0,deforestation,2010
10375,peppers,,380.0,deforestation,2011
10376,peppers,,3206.0,deforestation,2012
10377,peppers,,1805.0,deforestation,2013
10378,peppers,,1769.0,deforestation,2014
10379,peppers,,1580.0,deforestation,2015
10380,peppers,,1030.0,deforestation,2016
10381,peppers,,2073.0,deforestation,2017
10382,peppers,,2200.0,deforestation,2018
10383,peppers,,2858.0,deforestation,2019
10427,persimmons,,802.0,deforestation,2004
10428,persimmons,,842.0,deforestation,2005
10429,persimmons,,995.0,deforestation,2006
10430,persimmons,,864.0,deforestation,2007
10431,persimmons,,1724.0,deforestation,2008
10432,persimmons,,989.0,deforestation,2009
10433,persimmons,,662.0,deforestation,2010
10434,persimmons,,673.0,deforestation,2011
10435,persimmons,,222.0,deforestation,2012
10436,persimmons,,207.0,deforestation,2013
10437,persimmons,,257.0,deforestation,2014
10438,persimmons,,291.0,deforestation,2015
10439,persimmons,,88.0,deforestation,2016
10440,persimmons,,301.0,deforestation,2017
10441,persimmons,,203.0,deforestation,2018
10442,persimmons,,282.0,deforestation,2019
10486,pet food,,35602.0,deforestation,2004
10487,pet food,,39109.0,deforestation,2005
10488,pet food,,34222.0,deforestation,2006
10489,pet food,,26942.0,deforestation,2007
10490,pet food,,28494.0,deforestation,2008
10491,pet food,,23334.0,deforestation,2009
10492,pet food,,20285.0,deforestation,2010
10493,pet food,,20691.0,deforestation,2011
10494,pet food,,22740.0,deforestation,2012
10495,pet food,,19035.0,deforestation,2013
10496,pet food,,17616.0,deforestation,2014
10497,pet food,,22540.0,deforestation,2015
10498,pet food,,47178.0,deforestation,2016
10499,pet food,,52189.0,deforestation,2017
10500,pet food,,40956.0,deforestation,2018
10501,pet food,,41416.0,deforestation,2019
10545,pig,,830785.0,deforestation,2004
10546,pig,,1086364.0,deforestation,2005
10547,pig,,873663.0,deforestation,2006
10548,pig,,1017532.0,deforestation,2007
10549,pig,,927524.0,deforestation,2008
10550,pig,,974193.0,deforestation,2009
10551,pig,,880320.0,deforestation,2010
10552,pig,,843701.0,deforestation,2011
10553,pig,,918396.0,deforestation,2012
10554,pig,,832766.0,deforestation,2013
10555,pig,,819047.0,deforestation,2014
10556,pig,,833054.0,deforestation,2015
10557,pig,,1042117.0,deforestation,2016
10558,pig,,1016879.0,deforestation,2017
10559,pig,,957551.0,deforestation,2018
10560,pig,,1110520.0,deforestation,2019
10604,pineapples,,24405.0,deforestation,2004
10605,pineapples,,19979.0,deforestation,2005
10606,pineapples,,22763.0,deforestation,2006
10607,pineapples,,36856.0,deforestation,2007
10608,pineapples,,32651.0,deforestation,2008
10609,pineapples,,19936.0,deforestation,2009
10610,pineapples,,1994.0,deforestation,2010
10611,pineapples,,2445.0,deforestation,2011
10612,pineapples,,1501.0,deforestation,2012
10613,pineapples,,1302.0,deforestation,2013
10614,pineapples,,1448.0,deforestation,2014
10615,pineapples,,1823.0,deforestation,2015
10616,pineapples,,3223.0,deforestation,2016
10617,pineapples,,4050.0,deforestation,2017
10618,pineapples,,1693.0,deforestation,2018
10619,pineapples,,2349.0,deforestation,2019
10663,pistachios,,0.0,deforestation,2004
10664,pistachios,,0.0,deforestation,2005
10665,pistachios,,6.0,deforestation,2006
10666,pistachios,,0.0,deforestation,2007
10667,pistachios,,0.0,deforestation,2008
10668,pistachios,,1.0,deforestation,2009
10669,pistachios,,1.0,deforestation,2010
10670,pistachios,,0.0,deforestation,2011
10671,pistachios,,0.0,deforestation,2012
10672,pistachios,,2.0,deforestation,2013
10673,pistachios,,1.0,deforestation,2014
10674,pistachios,,2.0,deforestation,2015
10675,pistachios,,0.0,deforestation,2016
10676,pistachios,,0.0,deforestation,2017
10677,pistachios,,0.0,deforestation,2018
10678,pistachios,,2.0,deforestation,2019
10722,plantains and others,,0.0,deforestation,2004
10723,plantains and others,,0.0,deforestation,2005
10724,plantains and others,,0.0,deforestation,2006
10725,plantains and others,,0.0,deforestation,2007
10726,plantains and others,,0.0,deforestation,2008
10727,plantains and others,,0.0,deforestation,2009
10728,plantains and others,,0.0,deforestation,2010
10729,plantains and others,,0.0,deforestation,2011
10730,plantains and others,,2726.0,deforestation,2012
10731,plantains and others,,1239.0,deforestation,2013
10732,plantains and others,,483.0,deforestation,2014
10733,plantains and others,,630.0,deforestation,2015
10734,plantains and others,,794.0,deforestation,2016
10735,plantains and others,,464.0,deforestation,2017
10736,plantains and others,,667.0,deforestation,2018
10737,plantains and others,,1006.0,deforestation,2019
10781,plums and sloes,,17.0,deforestation,2004
10782,plums and sloes,,0.0,deforestation,2005
10783,plums and sloes,,0.0,deforestation,2006
10784,plums and sloes,,0.0,deforestation,2007
10785,plums and sloes,,19.0,deforestation,2008
10786,plums and sloes,,0.0,deforestation,2009
10787,plums and sloes,,0.0,deforestation,2010
10788,plums and sloes,,1.0,deforestation,2011
10789,plums and sloes,,1.0,deforestation,2012
10790,plums and sloes,,2.0,deforestation,2013
10791,plums and sloes,,2.0,deforestation,2014
10792,plums and sloes,,0.0,deforestation,2015
10793,plums and sloes,,0.0,deforestation,2016
10794,plums and sloes,,22.0,deforestation,2017
10795,plums and sloes,,2.0,deforestation,2018
10796,plums and sloes,,15.0,deforestation,2019
10840,plums dried (prunes),,1.0,deforestation,2004
10841,plums dried (prunes),,6.0,deforestation,2005
10842,plums dried (prunes),,16.0,deforestation,2006
10843,plums dried (prunes),,16.0,deforestation,2007
10844,plums dried (prunes),,16.0,deforestation,2008
10845,plums dried (prunes),,15.0,deforestation,2009
10846,plums dried (prunes),,16.0,deforestation,2010
10847,plums dried (prunes),,14.0,deforestation,2011
10848,plums dried (prunes),,5.0,deforestation,2012
10849,plums dried (prunes),,1.0,deforestation,2013
10850,plums dried (prunes),,1.0,deforestation,2014
10851,plums dried (prunes),,2.0,deforestation,2015
10852,plums dried (prunes),,4.0,deforestation,2016
10853,plums dried (prunes),,2.0,deforestation,2017
10854,plums dried (prunes),,2.0,deforestation,2018
10855,plums dried (prunes),,4.0,deforestation,2019
10899,poppy seed,,0.0,deforestation,2004
10900,poppy seed,,0.0,deforestation,2005
10901,poppy seed,,0.0,deforestation,2006
10902,poppy seed,,0.0,deforestation,2007
10903,poppy seed,,0.0,deforestation,2008
10904,poppy seed,,0.0,deforestation,2009
10905,poppy seed,,0.0,deforestation,2010
10906,poppy seed,,0.0,deforestation,2011
10907,poppy seed,,0.0,deforestation,2012
10908,poppy seed,,0.0,deforestation,2013
10909,poppy seed,,0.0,deforestation,2014
10910,poppy seed,,0.0,deforestation,2015
10911,poppy seed,,0.0,deforestation,2016
10912,poppy seed,,0.0,deforestation,2017
10913,poppy seed,,0.0,deforestation,2018
10914,poppy seed,,0.0,deforestation,2019
10958,potatoes,,34.0,deforestation,2004
10959,potatoes,,296.0,deforestation,2005
10960,potatoes,,43.0,deforestation,2006
10961,potatoes,,13296.0,deforestation,2007
10962,potatoes,,1161.0,deforestation,2008
10963,potatoes,,4355.0,deforestation,2009
10964,potatoes,,709.0,deforestation,2010
10965,potatoes,,3041.0,deforestation,2011
10966,potatoes,,298.0,deforestation,2012
10967,potatoes,,2025.0,deforestation,2013
10968,potatoes,,9244.0,deforestation,2014
10969,potatoes,,10725.0,deforestation,2015
10970,potatoes,,2477.0,deforestation,2016
10971,potatoes,,21045.0,deforestation,2017
10972,potatoes,,13032.0,deforestation,2018
10973,potatoes,,2677.0,deforestation,2019
11017,pulses,,2157.0,deforestation,2004
11018,pulses,,2328.0,deforestation,2005
11019,pulses,,7828.0,deforestation,2006
11020,pulses,,30988.0,deforestation,2007
11021,pulses,,2018.0,deforestation,2008
11022,pulses,,33072.0,deforestation,2009
11023,pulses,,4366.0,deforestation,2010
11024,pulses,,20469.0,deforestation,2011
11025,pulses,,43358.0,deforestation,2012
11026,pulses,,35322.0,deforestation,2013
11027,pulses,,65204.0,deforestation,2014
11028,pulses,,122644.0,deforestation,2015
11029,pulses,,45436.0,deforestation,2016
11030,pulses,,122945.0,deforestation,2017
11031,pulses,,152949.0,deforestation,2018
11032,pulses,,166273.0,deforestation,2019
11076,"pumpkins, squash and gourds",,0.0,deforestation,2004
11077,"pumpkins, squash and gourds",,0.0,deforestation,2005
11078,"pumpkins, squash and gourds",,0.0,deforestation,2006
11079,"pumpkins, squash and gourds",,0.0,deforestation,2007
11080,"pumpkins, squash and gourds",,0.0,deforestation,2008
11081,"pumpkins, squash and gourds",,0.0,deforestation,2009
11082,"pumpkins, squash and gourds",,0.0,deforestation,2010
11083,"pumpkins, squash and gourds",,0.0,deforestation,2011
11084,"pumpkins, squash and gourds",,77.0,deforestation,2012
11085,"pumpkins, squash and gourds",,276.0,deforestation,2013
11086,"pumpkins, squash and gourds",,1126.0,deforestation,2014
11087,"pumpkins, squash and gourds",,0.0,deforestation,2015
11088,"pumpkins, squash and gourds",,11383.0,deforestation,2016
11089,"pumpkins, squash and gourds",,4031.0,deforestation,2017
11090,"pumpkins, squash and gourds",,6559.0,deforestation,2018
11091,"pumpkins, squash and gourds",,7439.0,deforestation,2019
11135,"pyrethrum, dried",,0.0,deforestation,2004
11136,"pyrethrum, dried",,0.0,deforestation,2005
11137,"pyrethrum, dried",,0.0,deforestation,2006
11138,"pyrethrum, dried",,0.0,deforestation,2007
11139,"pyrethrum, dried",,0.0,deforestation,2008
11140,"pyrethrum, dried",,0.0,deforestation,2009
11141,"pyrethrum, dried",,0.0,deforestation,2010
11142,"pyrethrum, dried",,0.0,deforestation,2011
11143,"pyrethrum, dried",,0.0,deforestation,2012
11144,"pyrethrum, dried",,0.0,deforestation,2013
11145,"pyrethrum, dried",,0.0,deforestation,2014
11146,"pyrethrum, dried",,0.0,deforestation,2015
11147,"pyrethrum, dried",,0.0,deforestation,2016
11148,"pyrethrum, dried",,0.0,deforestation,2017
11149,"pyrethrum, dried",,0.0,deforestation,2018
11150,"pyrethrum, dried",,0.0,deforestation,2019
11194,"pyrethrum, extraction",,0.0,deforestation,2004
11195,"pyrethrum, extraction",,0.0,deforestation,2005
11196,"pyrethrum, extraction",,0.0,deforestation,2006
11197,"pyrethrum, extraction",,0.0,deforestation,2007
11198,"pyrethrum, extraction",,0.0,deforestation,2008
11199,"pyrethrum, extraction",,0.0,deforestation,2009
11200,"pyrethrum, extraction",,0.0,deforestation,2010
11201,"pyrethrum, extraction",,0.0,deforestation,2011
11202,"pyrethrum, extraction",,0.0,deforestation,2012
11203,"pyrethrum, extraction",,0.0,deforestation,2013
11204,"pyrethrum, extraction",,0.0,deforestation,2014
11205,"pyrethrum, extraction",,0.0,deforestation,2015
11206,"pyrethrum, extraction",,0.0,deforestation,2016
11207,"pyrethrum, extraction",,1.0,deforestation,2017
11208,"pyrethrum, extraction",,6.0,deforestation,2018
11209,"pyrethrum, extraction",,0.0,deforestation,2019
11253,quinces,,1.0,deforestation,2004
11254,quinces,,0.0,deforestation,2005
11255,quinces,,0.0,deforestation,2006
11256,quinces,,0.0,deforestation,2007
11257,quinces,,0.0,deforestation,2008
11258,quinces,,0.0,deforestation,2009
11259,quinces,,0.0,deforestation,2010
11260,quinces,,0.0,deforestation,2011
11261,quinces,,0.0,deforestation,2012
11262,quinces,,0.0,deforestation,2013
11263,quinces,,0.0,deforestation,2014
11264,quinces,,0.0,deforestation,2015
11265,quinces,,0.0,deforestation,2016
11266,quinces,,0.0,deforestation,2017
11267,quinces,,1.0,deforestation,2018
11268,quinces,,0.0,deforestation,2019
11312,quinoa,,0.0,deforestation,2004
11313,quinoa,,0.0,deforestation,2005
11314,quinoa,,0.0,deforestation,2006
11315,quinoa,,0.0,deforestation,2007
11316,quinoa,,0.0,deforestation,2008
11317,quinoa,,0.0,deforestation,2009
11318,quinoa,,0.0,deforestation,2010
11319,quinoa,,0.0,deforestation,2011
11320,quinoa,,0.0,deforestation,2012
11321,quinoa,,0.0,deforestation,2013
11322,quinoa,,0.0,deforestation,2014
11323,quinoa,,0.0,deforestation,2015
11324,quinoa,,0.0,deforestation,2016
11325,quinoa,,0.0,deforestation,2017
11326,quinoa,,0.0,deforestation,2018
11327,quinoa,,0.0,deforestation,2019
11371,raisins,,36.0,deforestation,2004
11372,raisins,,0.0,deforestation,2005
11373,raisins,,3.0,deforestation,2006
11374,raisins,,1.0,deforestation,2007
11375,raisins,,2.0,deforestation,2008
11376,raisins,,18.0,deforestation,2009
11377,raisins,,3.0,deforestation,2010
11378,raisins,,2.0,deforestation,2011
11379,raisins,,2.0,deforestation,2012
11380,raisins,,1.0,deforestation,2013
11381,raisins,,21.0,deforestation,2014
11382,raisins,,14.0,deforestation,2015
11383,raisins,,2.0,deforestation,2016
11384,raisins,,1.0,deforestation,2017
11385,raisins,,2.0,deforestation,2018
11386,raisins,,6.0,deforestation,2019
11430,rapeseed,,26.0,deforestation,2004
11431,rapeseed,,63.0,deforestation,2005
11432,rapeseed,,0.0,deforestation,2006
11433,rapeseed,,2.0,deforestation,2007
11434,rapeseed,,0.0,deforestation,2008
11435,rapeseed,,0.0,deforestation,2009
11436,rapeseed,,14.0,deforestation,2010
11437,rapeseed,,0.0,deforestation,2011
11438,rapeseed,,4.0,deforestation,2012
11439,rapeseed,,0.0,deforestation,2013
11440,rapeseed,,0.0,deforestation,2014
11441,rapeseed,,0.0,deforestation,2015
11442,rapeseed,,623.0,deforestation,2016
11443,rapeseed,,255.0,deforestation,2017
11444,rapeseed,,303.0,deforestation,2018
11445,rapeseed,,192.0,deforestation,2019
11489,rice,,73358.0,deforestation,2004
11490,rice,,544354.0,deforestation,2005
11491,rice,,580038.0,deforestation,2006
11492,rice,,402817.0,deforestation,2007
11493,rice,,1028600.0,deforestation,2008
11494,rice,,1191847.0,deforestation,2009
11495,rice,,843521.0,deforestation,2010
11496,rice,,2642518.0,deforestation,2011
11497,rice,,2251938.0,deforestation,2012
11498,rice,,1734451.0,deforestation,2013
11499,rice,,1767149.0,deforestation,2014
11500,rice,,1845520.0,deforestation,2015
11501,rice,,1328271.0,deforestation,2016
11502,rice,,1213126.0,deforestation,2017
11503,rice,,2669378.0,deforestation,2018
11504,rice,,2031307.0,deforestation,2019
11548,roots,,22097.0,deforestation,2004
11549,roots,,24791.0,deforestation,2005
11550,roots,,23386.0,deforestation,2006
11551,roots,,41166.0,deforestation,2007
11552,roots,,25033.0,deforestation,2008
11553,roots,,28592.0,deforestation,2009
11554,roots,,14873.0,deforestation,2010
11555,roots,,20262.0,deforestation,2011
11556,roots,,19049.0,deforestation,2012
11557,roots,,18868.0,deforestation,2013
11558,roots,,26152.0,deforestation,2014
11559,roots,,42486.0,deforestation,2015
11560,roots,,47194.0,deforestation,2016
11561,roots,,42703.0,deforestation,2017
11562,roots,,48104.0,deforestation,2018
11563,roots,,37738.0,deforestation,2019
11607,rubber,,549.0,deforestation,2004
11608,rubber,,325.0,deforestation,2005
11609,rubber,,408.0,deforestation,2006
11610,rubber,,1915.0,deforestation,2007
11611,rubber,,911.0,deforestation,2008
11612,rubber,,3328.0,deforestation,2009
11613,rubber,,14754.0,deforestation,2010
11614,rubber,,15523.0,deforestation,2011
11615,rubber,,18460.0,deforestation,2012
11616,rubber,,3400.0,deforestation,2013
11617,rubber,,2428.0,deforestation,2014
11618,rubber,,4644.0,deforestation,2015
11619,rubber,,2962.0,deforestation,2016
11620,rubber,,5086.0,deforestation,2017
11621,rubber,,1202.0,deforestation,2018
11622,rubber,,1640.0,deforestation,2019
11666,rye,,27.0,deforestation,2004
11667,rye,,0.0,deforestation,2005
11668,rye,,200.0,deforestation,2006
11669,rye,,22.0,deforestation,2007
11670,rye,,0.0,deforestation,2008
11671,rye,,0.0,deforestation,2009
11672,rye,,0.0,deforestation,2010
11673,rye,,0.0,deforestation,2011
11674,rye,,0.0,deforestation,2012
11675,rye,,2.0,deforestation,2013
11676,rye,,0.0,deforestation,2014
11677,rye,,0.0,deforestation,2015
11678,rye,,0.0,deforestation,2016
11679,rye,,0.0,deforestation,2017
11680,rye,,26.0,deforestation,2018
11681,rye,,1.0,deforestation,2019
11725,sesame seed,,1.0,deforestation,2004
11726,sesame seed,,19.0,deforestation,2005
11727,sesame seed,,75.0,deforestation,2006
11728,sesame seed,,1.0,deforestation,2007
11729,sesame seed,,65.0,deforestation,2008
11730,sesame seed,,19.0,deforestation,2009
11731,sesame seed,,90.0,deforestation,2010
11732,sesame seed,,198.0,deforestation,2011
11733,sesame seed,,95.0,deforestation,2012
11734,sesame seed,,2.0,deforestation,2013
11735,sesame seed,,415.0,deforestation,2014
11736,sesame seed,,1389.0,deforestation,2015
11737,sesame seed,,1556.0,deforestation,2016
11738,sesame seed,,1955.0,deforestation,2017
11739,sesame seed,,3159.0,deforestation,2018
11740,sesame seed,,19960.0,deforestation,2019
11784,sheep,,38.0,deforestation,2004
11785,sheep,,4.0,deforestation,2005
11786,sheep,,3.0,deforestation,2006
11787,sheep,,139.0,deforestation,2007
11788,sheep,,36.0,deforestation,2008
11789,sheep,,48.0,deforestation,2009
11790,sheep,,170.0,deforestation,2010
11791,sheep,,103.0,deforestation,2011
11792,sheep,,36.0,deforestation,2012
11793,sheep,,21.0,deforestation,2013
11794,sheep,,0.0,deforestation,2014
11795,sheep,,0.0,deforestation,2015
11796,sheep,,0.0,deforestation,2016
11797,sheep,,0.0,deforestation,2017
11798,sheep,,8.0,deforestation,2018
11799,sheep,,51.0,deforestation,2019
11843,silk,,24.0,deforestation,2004
11844,silk,,40.0,deforestation,2005
11845,silk,,6.0,deforestation,2006
11846,silk,,36.0,deforestation,2007
11847,silk,,13.0,deforestation,2008
11848,silk,,8.0,deforestation,2009
11849,silk,,6.0,deforestation,2010
11850,silk,,0.0,deforestation,2011
11851,silk,,0.0,deforestation,2012
11852,silk,,0.0,deforestation,2013
11853,silk,,0.0,deforestation,2014
11854,silk,,0.0,deforestation,2015
11855,silk,,0.0,deforestation,2016
11856,silk,,0.0,deforestation,2017
11857,silk,,0.0,deforestation,2018
11858,silk,,0.0,deforestation,2019
11902,"skins, calve, wet salted",,0.0,deforestation,2004
11903,"skins, calve, wet salted",,0.0,deforestation,2005
11904,"skins, calve, wet salted",,0.0,deforestation,2006
11905,"skins, calve, wet salted",,0.0,deforestation,2007
11906,"skins, calve, wet salted",,0.0,deforestation,2008
11907,"skins, calve, wet salted",,0.0,deforestation,2009
11908,"skins, calve, wet salted",,0.0,deforestation,2010
11909,"skins, calve, wet salted",,0.0,deforestation,2011
11910,"skins, calve, wet salted",,0.0,deforestation,2012
11911,"skins, calve, wet salted",,0.0,deforestation,2013
11912,"skins, calve, wet salted",,0.0,deforestation,2014
11913,"skins, calve, wet salted",,0.0,deforestation,2015
11914,"skins, calve, wet salted",,0.0,deforestation,2016
11915,"skins, calve, wet salted",,0.0,deforestation,2017
11916,"skins, calve, wet salted",,0.0,deforestation,2018
11917,"skins, calve, wet salted",,0.0,deforestation,2019
11961,"skins, goat, wet salted",,0.0,deforestation,2004
11962,"skins, goat, wet salted",,0.0,deforestation,2005
11963,"skins, goat, wet salted",,0.0,deforestation,2006
11964,"skins, goat, wet salted",,0.0,deforestation,2007
11965,"skins, goat, wet salted",,0.0,deforestation,2008
11966,"skins, goat, wet salted",,0.0,deforestation,2009
11967,"skins, goat, wet salted",,0.0,deforestation,2010
11968,"skins, goat, wet salted",,0.0,deforestation,2011
11969,"skins, goat, wet salted",,0.0,deforestation,2012
11970,"skins, goat, wet salted",,0.0,deforestation,2013
11971,"skins, goat, wet salted",,0.0,deforestation,2014
11972,"skins, goat, wet salted",,0.0,deforestation,2015
11973,"skins, goat, wet salted",,0.0,deforestation,2016
11974,"skins, goat, wet salted",,0.0,deforestation,2017
11975,"skins, goat, wet salted",,0.0,deforestation,2018
11976,"skins, goat, wet salted",,0.0,deforestation,2019
12020,sorghum,,133264.0,deforestation,2004
12021,sorghum,,23649.0,deforestation,2005
12022,sorghum,,8770.0,deforestation,2006
12023,sorghum,,225430.0,deforestation,2007
12024,sorghum,,5099.0,deforestation,2008
12025,sorghum,,261.0,deforestation,2009
12026,sorghum,,110.0,deforestation,2010
12027,sorghum,,444.0,deforestation,2011
12028,sorghum,,21.0,deforestation,2012
12029,sorghum,,5340.0,deforestation,2013
12030,sorghum,,17502.0,deforestation,2014
12031,sorghum,,33069.0,deforestation,2015
12032,sorghum,,4281.0,deforestation,2016
12033,sorghum,,584.0,deforestation,2017
12034,sorghum,,1425.0,deforestation,2018
12035,sorghum,,32397.0,deforestation,2019
12079,soya sauce,,164.0,deforestation,2004
12080,soya sauce,,200.0,deforestation,2005
12081,soya sauce,,244.0,deforestation,2006
12082,soya sauce,,413.0,deforestation,2007
12083,soya sauce,,448.0,deforestation,2008
12084,soya sauce,,417.0,deforestation,2009
12085,soya sauce,,555.0,deforestation,2010
12086,soya sauce,,656.0,deforestation,2011
12087,soya sauce,,702.0,deforestation,2012
12088,soya sauce,,791.0,deforestation,2013
12089,soya sauce,,702.0,deforestation,2014
12090,soya sauce,,912.0,deforestation,2015
12091,soya sauce,,840.0,deforestation,2016
12092,soya sauce,,998.0,deforestation,2017
12093,soya sauce,,1224.0,deforestation,2018
12094,soya sauce,,997.0,deforestation,2019
12138,soybeans,,33733312.0,deforestation,2004
12139,soybeans,,36856752.0,deforestation,2005
12140,soybeans,,37290326.0,deforestation,2006
12141,soybeans,,36207959.0,deforestation,2007
12142,soybeans,,36787387.0,deforestation,2008
12143,soybeans,,40815698.0,deforestation,2009
12144,soybeans,,42741799.0,deforestation,2010
12145,soybeans,,47340731.0,deforestation,2011
12146,soybeans,,46757071.0,deforestation,2012
12147,soybeans,,56129653.0,deforestation,2013
12148,soybeans,,59408324.0,deforestation,2014
12149,soybeans,,69150900.0,deforestation,2015
12150,soybeans,,66025667.0,deforestation,2016
12151,soybeans,,82331615.0,deforestation,2017
12152,soybeans,,100467198.0,deforestation,2018
12153,soybeans,,90754725.0,deforestation,2019
12197,spices nes,,914.0,deforestation,2004
12198,spices nes,,755.0,deforestation,2005
12199,spices nes,,862.0,deforestation,2006
12200,spices nes,,145.0,deforestation,2007
12201,spices nes,,252.0,deforestation,2008
12202,spices nes,,43.0,deforestation,2009
12203,spices nes,,107.0,deforestation,2010
12204,spices nes,,28.0,deforestation,2011
12205,spices nes,,821.0,deforestation,2012
12206,spices nes,,1707.0,deforestation,2013
12207,spices nes,,426.0,deforestation,2014
12208,spices nes,,408.0,deforestation,2015
12209,spices nes,,462.0,deforestation,2016
12210,spices nes,,605.0,deforestation,2017
12211,spices nes,,1216.0,deforestation,2018
12212,spices nes,,2032.0,deforestation,2019
12256,spinach,,1.0,deforestation,2004
12257,spinach,,0.0,deforestation,2005
12258,spinach,,0.0,deforestation,2006
12259,spinach,,0.0,deforestation,2007
12260,spinach,,0.0,deforestation,2008
12261,spinach,,0.0,deforestation,2009
12262,spinach,,0.0,deforestation,2010
12263,spinach,,0.0,deforestation,2011
12264,spinach,,0.0,deforestation,2012
12265,spinach,,0.0,deforestation,2013
12266,spinach,,0.0,deforestation,2014
12267,spinach,,0.0,deforestation,2015
12268,spinach,,0.0,deforestation,2016
12269,spinach,,0.0,deforestation,2017
12270,spinach,,7.0,deforestation,2018
12271,spinach,,38.0,deforestation,2019
12315,"starch, cassava",,8444.0,deforestation,2004
12316,"starch, cassava",,11545.0,deforestation,2005
12317,"starch, cassava",,11730.0,deforestation,2006
12318,"starch, cassava",,12876.0,deforestation,2007
12319,"starch, cassava",,9311.0,deforestation,2008
12320,"starch, cassava",,9352.0,deforestation,2009
12321,"starch, cassava",,3759.0,deforestation,2010
12322,"starch, cassava",,6762.0,deforestation,2011
12323,"starch, cassava",,7262.0,deforestation,2012
12324,"starch, cassava",,6244.0,deforestation,2013
12325,"starch, cassava",,5977.0,deforestation,2014
12326,"starch, cassava",,21598.0,deforestation,2015
12327,"starch, cassava",,13382.0,deforestation,2016
12328,"starch, cassava",,4414.0,deforestation,2017
12329,"starch, cassava",,4576.0,deforestation,2018
12330,"starch, cassava",,6539.0,deforestation,2019
12374,straw husks,,11490.0,deforestation,2004
12375,straw husks,,70.0,deforestation,2005
12376,straw husks,,8289.0,deforestation,2006
12377,straw husks,,74.0,deforestation,2007
12378,straw husks,,839.0,deforestation,2008
12379,straw husks,,846.0,deforestation,2009
12380,straw husks,,441.0,deforestation,2010
12381,straw husks,,0.0,deforestation,2011
12382,straw husks,,0.0,deforestation,2012
12383,straw husks,,16.0,deforestation,2013
12384,straw husks,,4.0,deforestation,2014
12385,straw husks,,1.0,deforestation,2015
12386,straw husks,,43.0,deforestation,2016
12387,straw husks,,0.0,deforestation,2017
12388,straw husks,,367.0,deforestation,2018
12389,straw husks,,384.0,deforestation,2019
12433,strawberries,,188.0,deforestation,2004
12434,strawberries,,50.0,deforestation,2005
12435,strawberries,,18.0,deforestation,2006
12436,strawberries,,38.0,deforestation,2007
12437,strawberries,,5.0,deforestation,2008
12438,strawberries,,2.0,deforestation,2009
12439,strawberries,,3.0,deforestation,2010
12440,strawberries,,0.0,deforestation,2011
12441,strawberries,,0.0,deforestation,2012
12442,strawberries,,0.0,deforestation,2013
12443,strawberries,,0.0,deforestation,2014
12444,strawberries,,0.0,deforestation,2015
12445,strawberries,,1.0,deforestation,2016
12446,strawberries,,1.0,deforestation,2017
12447,strawberries,,65.0,deforestation,2018
12448,strawberries,,171.0,deforestation,2019
12492,sugar,,31978018.0,deforestation,2004
12493,sugar,,36719034.0,deforestation,2005
